,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
678,0.748,0.818,6,0.0425,0.129,0.0,0.0534,0.679,123.993,192773,4,SHINee,2015-12-29,View - Japanese ver.,view-japanese
679,0.7070000000000001,0.9129999999999999,0,0.12300000000000001,0.0154,0.0,0.0714,0.757,101.01899999999999,259013,4,SHINee,2015-12-29,Your Number,your-number
680,0.7120000000000001,0.879,10,0.0457,0.00954,0.0,0.0117,0.83,114.01899999999999,225880,4,SHINee,2015-12-29,Good Good Feeling,good-good-feeling
681,0.623,0.943,4,0.0704,0.0069299999999999995,7.51e-06,0.217,0.9009999999999999,158.917,194173,4,SHINee,2015-12-29,Photograph,photograph
682,0.47200000000000003,0.6729999999999999,9,0.0516,0.0932,0.0,0.26,0.528,82.06299999999999,214587,4,SHINee,2015-12-29,Sweet Surprise,sweet-surprise
683,0.631,0.815,0,0.0517,0.203,0.0,0.0676,0.8,75.001,244880,4,SHINee,2015-12-29,Sing Your Song,sing-your-song
684,0.51,0.5720000000000001,5,0.0285,0.0382,0.0,0.10400000000000001,0.433,75.079,220240,4,SHINee,2015-12-29,Moon Drop,moon-drop
685,0.522,0.644,5,0.0318,0.32,0.0,0.29600000000000004,0.48100000000000004,148.02,261067,4,SHINee,2015-12-29,LOVE,love
686,0.7290000000000001,0.8690000000000001,10,0.0994,0.107,0.0,0.0721,0.889,114.995,214689,4,SHINee,2015-08-03,Married To The Music,married-to-the-music
687,0.7190000000000001,0.795,4,0.0531,0.0386,0.0,0.0989,0.653,128.03,233346,4,SHINee,2015-08-03,SAVIOR,savior
688,0.634,0.7090000000000001,5,0.0942,0.364,3.67e-06,0.151,0.424,136.088,201449,4,SHINee,2015-08-03,Odd Eye,odd-eye
689,0.6990000000000001,0.792,1,0.0445,0.24100000000000002,0.0,0.136,0.6859999999999999,98.979,200182,4,SHINee,2015-08-03,Love Sick,love-sick
690,0.728,0.8009999999999999,6,0.0439,0.04,0.0,0.0415,0.6559999999999999,123.95299999999999,190821,4,SHINee,2015-08-03,View,view
691,0.652,0.863,6,0.0749,0.00689,0.0,0.10400000000000001,0.905,123.943,216009,4,SHINee,2015-08-03,Romance,romance
692,0.6759999999999999,0.922,7,0.115,0.0288,0.0,0.092,0.721,139.991,241833,4,SHINee,2015-08-03,Trigger,trigger
693,0.616,0.551,6,0.0293,0.032,0.0,0.10099999999999999,0.294,129.876,240934,4,SHINee,2015-08-03,이별의 길 Farewell My Love,farewell-my-love
694,0.317,0.265,4,0.037000000000000005,0.529,0.0,0.35,0.179,175.332,257756,4,SHINee,2015-08-03,너의 노래가 되어 An Ode To You,an-ode-to-you
695,0.601,0.825,5,0.0909,0.187,0.0,0.115,0.40399999999999997,91.96799999999999,216642,4,SHINee,2015-08-03,Hold You,hold-you
696,0.556,0.835,7,0.141,0.00981,0.0,0.192,0.6829999999999999,74.941,185319,4,SHINee,2015-08-03,Alive,alive
697,0.6759999999999999,0.92,5,0.0553,0.004370000000000001,0.0,0.44,0.7490000000000001,117.93299999999999,196610,4,SHINee,2015-08-03,Woof Woof,woof-woof
698,0.687,0.713,9,0.212,0.0552,0.0,0.34299999999999997,0.8909999999999999,95.105,251581,4,SHINee,2015-08-03,Chocolate,chocolate
699,0.6709999999999999,0.9570000000000001,0,0.0452,0.183,0.0,0.263,0.895,117.06200000000001,172395,4,SHINee,2015-08-03,Black Hole,black-hole
700,0.5379999999999999,0.762,3,0.0292,0.0983,0.0,0.0862,0.23,118.05,244998,4,SHINee,2015-08-03,재연 An Encore,an-encore
701,0.634,0.7090000000000001,5,0.0942,0.364,3.67e-06,0.151,0.424,136.088,201449,4,SHINee,2015-05-18,Odd Eye,odd-eye
702,0.6990000000000001,0.792,1,0.0445,0.24100000000000002,0.0,0.136,0.6859999999999999,98.979,200182,4,SHINee,2015-05-18,Love Sick,love-sick
